14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510186161
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510180018
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510179949
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510156682
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510206127
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510196769
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510176894
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510217502
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510196706
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1610077793
14/02/2020,14/02/2020 09:54,14/02/2020 09:54,1510176975
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510152721
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510147942
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510165672
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510198368
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510196086
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510207772
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510146529
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510151338
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510184552
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510176985
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1710008557
14/02/2020,14/02/2020 09:55,14/02/2020 09:55,1510219209
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510146063
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510166322
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510159613
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510175490
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510159376
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510232607
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510190121
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510163330
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510185065
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510190058
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510152345
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510219520
14/02/2020,14/02/2020 09:56,14/02/2020 09:56,1510171999
14/02/2020,14/02/2020 09:57,14/02/2020 09:57,1610024078
14/02/2020,14/02/2020 09:57,14/02/2020 09:57,1510173755
14/02/2020,14/02/2020 09:57,14/02/2020 09:57,1510197416
14/02/2020,14/02/2020 09:57,14/02/2020 09:57,1610008738
14/02/2020,14/02/2020 09:57,14/02/2020 09:57,1810039052
14/02/2020,14/02/2020 09:57,14/02/2020 09:57,1610070132
14/02/2020,14/02/2020 09:57,14/02/2020 09:57,1610077792
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510072323
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510190311
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510171090
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510186035
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510202998
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510188862
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510182747
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510175972
14/02/2020,14/02/2020 09:58,14/02/2020 09:58,1510174197
14/02/2020,14/02/2020 09:59,14/02/2020 09:59,1510153220
14/02/2020,14/02/2020 09:59,14/02/2020 09:59,1510180009
14/02/2020,14/02/2020 09:59,14/02/2020 09:59,1611001968
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510159501
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510208530
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510145941
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510141733
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510172736
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510200669
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510136862
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510217450
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1513000184
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510170278
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510150987
14/02/2020,14/02/2020 10:08,14/02/2020 10:08,1510115276
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510149179
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510164081
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510172393
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510179066
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510183352
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1610023570
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510137186
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510179475
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510155159
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510122379
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510136604
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510148705
14/02/2020,14/02/2020 10:09,14/02/2020 10:09,1510169632
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1510183719
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1710054218
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1813005093
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1510190463
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1510180511
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1510176952
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1510181961
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1510190581
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1510132579
14/02/2020,14/02/2020 10:10,14/02/2020 10:10,1510179697
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1510180517
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1510167526
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1510131494
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1910075923
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1510190182
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1510160289
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1510155383
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1510183020
14/02/2020,14/02/2020 10:11,14/02/2020 10:11,1510221299
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510168122
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510167409
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510180651
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510216391
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510146073
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510186403
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510184899
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510198193
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510212897
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510195054
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510134646
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510190250
14/02/2020,14/02/2020 10:12,14/02/2020 10:12,1510190723
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1510216815
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1510184289
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1510210161
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1709045497
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1510176958
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1510169012
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1510177331
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1510174979
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1710024624
14/02/2020,14/02/2020 10:13,14/02/2020 10:13,1610004705
14/02/2020,14/02/2020 10:14,14/02/2020 10:14,1510204725
14/02/2020,14/02/2020 10:14,14/02/2020 10:14,1510175989
14/02/2020,14/02/2020 10:14,14/02/2020 10:14,1510244559
14/02/2020,14/02/2020 10:14,14/02/2020 10:14,1510198397
14/02/2020,14/02/2020 10:14,14/02/2020 10:14,1510180900
14/02/2020,14/02/2020 10:15,14/02/2020 10:15,1610014838
14/02/2020,14/02/2020 10:19,14/02/2020 10:19,1510128074
14/02/2020,14/02/2020 10:19,14/02/2020 10:19,1510169588
14/02/2020,14/02/2020 10:19,14/02/2020 10:19,1510160081
14/02/2020,14/02/2020 10:19,14/02/2020 10:19,1510147759
14/02/2020,14/02/2020 10:19,14/02/2020 10:19,1510146385
14/02/2020,14/02/2020 10:19,14/02/2020 10:19,1510208402
14/02/2020,14/02/2020 10:19,14/02/2020 10:19,1510146101
14/02/2020,14/02/2020 10:20,14/02/2020 10:20,1510157855
14/02/2020,14/02/2020 10:20,14/02/2020 10:20,1510169716
14/02/2020,14/02/2020 10:20,14/02/2020 10:20,1510159888
14/02/2020,14/02/2020 10:20,14/02/2020 10:20,1510200633
14/02/2020,14/02/2020 10:21,14/02/2020 10:21,1510168773
14/02/2020,14/02/2020 10:21,14/02/2020 10:21,1710050915
14/02/2020,14/02/2020 10:21,14/02/2020 10:21,1610043598
14/02/2020,14/02/2020 10:24,14/02/2020 10:24,1510167928
14/02/2020,14/02/2020 10:24,14/02/2020 10:24,1510170303
14/02/2020,14/02/2020 10:24,14/02/2020 10:24,1510200987
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510168424
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510156459
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510155613
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510203506
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510047204
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510157130
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510180024
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510192006
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510220815
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510149063
14/02/2020,14/02/2020 10:25,14/02/2020 10:25,1510169523
14/02/2020,14/02/2020 10:26,14/02/2020 10:26,1510218317
14/02/2020,14/02/2020 10:26,14/02/2020 10:26,1507210041
14/02/2020,14/02/2020 10:26,14/02/2020 10:26,1510146053
14/02/2020,14/02/2020 10:26,14/02/2020 10:26,1510154337
